user_id	movie_id	rate	predict
92	226	3	2.0
92	229	3	2.769206335967222
92	238	5	2.763945551258224
92	241	3	3.2455204177323105
92	248	4	3.2711028604204713
92	249	3	5.0
92	252	4	4.642725227953311
92	273	4	3.627299775488266
92	276	5	4.0
92	278	3	4.283095890645519
92	281	3	2.8524846347388517
92	288	3	3.14705494458653
92	289	3	2.6771710556522574
92	291	4	3.944125701980977
92	295	2	3.0520421568627447
92	313	5	3.9836306045161742
92	318	2	4.191493633655995
92	328	3	3.672398830249272
92	367	3	4.174252596807161
92	376	3	3.702011192207825
92	386	3	2.4411725916453544
92	393	3	3.0919792637809844
92	403	4	3.7016174824744597
92	410	3	3.203385745717984
92	412	2	2.168708823529412
92	423	3	3.625465772545226
92	431	4	3.218171189120809
92	453	1	1.8558883107088984
92	455	2	3.595743498764262
92	463	4	3.4817031738118973
92	471	4	3.562155157683731
92	475	5	3.7067921874086918
92	476	2	3.5379412516035855
92	501	2	3.181208823529411
92	508	5	3.2863795062603356
92	515	4	2.5496598369725096
92	518	5	3.676407038598278
92	521	4	3.1958512803333345
92	527	3	3.2551200277413033
92	528	4	3.8520421568627454
92	531	4	3.6077025342212354
92	540	2	3.70788260995973
92	551	2	5.0
92	552	3	2.514542156862745
92	559	3	3.673287883118986
92	561	3	3.0
92	568	3	3.3256376624807227
92	576	2	3.5668955244192997
92	581	4	4.120137686196601
92	582	5	3.313552948229652
92	587	3	3.2575977124183004
92	595	3	2.755613585434174
92	596	2	3.6769815999181623
92	619	4	2.8751190799396684
92	628	4	4.2533635406762125
92	640	5	4.0
92	655	4	3.0
92	660	4	2.979849213568194
92	663	4	3.556208823529411
92	665	3	4.0
92	672	3	2.282042156862745
92	673	4	3.171739126559715
92	678	2	2.5498682438192666
92	692	4	3.357219175391881
92	709	2	4.0
92	712	3	3.3150919357379416
92	715	4	3.0
92	717	3	2.5789652337858224
92	720	3	2.7992643790849674
92	722	3	2.6111330659536542
92	725	3	3.8550882045987285
92	727	4	2.0
92	728	3	3.6638215359587827
92	731	4	2.895590543959519
92	739	2	3.6923022440916395
92	747	4	3.150760105580694
92	748	3	2.823135906862745
92	756	3	3.0
92	763	3	3.827427165179911
92	778	4	3.208242041702976
92	781	3	3.035375490196079
92	785	3	2.9712729260935142
92	790	3	2.4712729260935142
92	794	3	4.344101475928786
92	802	2	2.483292156862745
92	820	1	2.502042156862745
92	825	4	2.8034914322250635
92	831	2	3.640070098304372
92	834	1	1.8687088235294111
92	845	3	3.2454614820433694
92	846	3	4.0
92	925	3	3.251074711773091
92	928	3	4.834530895615999
92	930	2	2.4561405175184823
92	931	1	1.9747694295900184
93	15	5	3.2673946808510634
93	125	1	3.0322560606060605
93	222	4	3.1077044217687075
93	235	4	2.3078081920903952
93	275	4	3.280826292185
93	412	2	1.9383166666666667
93	476	4	3.7284723414958885
93	477	5	2.6511371794871788
93	815	4	2.7590063218390806
93	820	3	2.2716499999999997
93	845	4	3.4338585067982
94	1	4	2.0
94	8	5	2.5860679431919364
94	9	5	3.965616817496229
94	12	4	4.53038774956574
94	17	2	3.3128390397184506
94	23	5	4.208716605182005
94	24	4	4.079353519727221
94	28	4	4.037688889568301
94	31	4	3.4408281485423604
94	33	3	3.191841536584284
94	34	1	3.1322834841628953
94	38	2	3.1961132713969387
94	39	3	3.3951382398809873
94	45	5	2.992177339194551
94	50	5	4.491787616394301
94	52	5	3.8134429044527507
94	55	4	2.7860679431919366
94	58	5	3.769964643583186
94	61	5	3.969018178040446
94	62	3	3.392283484162895
94	63	3	2.465245724718394
94	64	5	4.54932384290729
94	68	4	2.6878991816391857
94	70	4	3.0
94	76	4	2.892777052582862
94	79	4	3.676354037405591
94	82	4	3.872668099547511
94	88	3	3.6554148478783173
94	89	3	4.2796049127343245
94	92	4	3.761913113792525
94	96	3	4.123950150829563
94	99	3	3.845518778280543
94	100	5	4.241144243656567
94	101	2	2.5293814391865386
94	102	3	2.1298579268979245
94	109	4	3.0059686692745564
94	118	3	4.181067658814897
94	133	4	4.0018487015542
94	135	4	2.988817310229033
94	144	3	3.983565535444947
94	153	5	3.863247951167972
94	155	2	2.1853480300907773
94	156	5	3.3190265128678065
94	157	5	3.819152171031582
94	161	3	3.5773701893652077
94	168	5	4.192889544768956
94	170	5	4.257283484162896
94	174	4	4.37937650741871
94	175	4	3.3992923547852443
94	180	5	3.4022802109025316
94	184	2	3.508627570184401
94	185	5	3.3859504821732607
94	186	4	2.855295037795178
94	193	5	3.0
94	202	2	2.376655465979114
94	203	5	2.2587952159192093
94	206	4	1.4277722725150195
94	211	5	2.910285038849971
94	214	5	3.477111070369792
94	216	3	3.44208954790595
94	217	4	2.6787698284272956
94	218	3	3.179405132840448
94	222	3	3.768337905931604
94	223	5	4.277738029617442
94	227	3	3.4057209841628953
94	229	3	3.199447663267373
94	232	3	3.3374116892911014
94	234	5	3.8937513740711522
94	235	4	2.9684416762532915
94	241	4	3.6757617450324616
94	246	4	4.029190700657741
94	257	4	3.757150629436521
94	258	5	3.95566656874001
94	265	4	2.486691105817495
94	273	4	3.0645057569692256
94	282	3	2.948984393727141
94	288	3	3.5772962718866803
94	313	4	3.0
94	334	3	3.5636560331825033
94	343	4	3.4642176514289864
94	346	4	3.8245911764705887
94	347	5	3.68682893870835
94	366	3	3.911694740882901
94	380	3	3.44156183467836
94	385	2	3.769188246067658
94	390	5	3.1322834841628953
94	393	3	3.5222205910811346
94	402	4	3.583411303711768
94	405	3	5.0
94	410	4	2.6359409154662714
94	420	4	3.7572834841628953
94	421	4	3.790511332264161
94	425	5	3.88612963800905
94	428	5	3.8748577415886385
94	431	4	3.64841251642096
94	443	4	3.9256719139149623
94	447	4	3.5200385862037122
94	448	5	3.5093326644907648
94	455	3	3.0268522301146867
94	458	4	3.22687807875749
94	467	4	3.862013213892625
94	470	4	3.8334329094502517
94	471	4	5.0
94	472	3	5.0
94	483	5	4.573309125188537
94	496	3	1.0
94	537	4	3.7861296380090494
94	541	3	3.3233019393550656
94	546	3	3.1899757918552036
94	550	1	3.378185123507158
94	556	3	2.465616817496229
94	561	3	2.1834987136215105
94	562	3	3.2786249475775295
94	566	2	2.0
94	572	3	2.8822834841628953
94	576	2	3.002330657408417
94	581	4	3.5537633220179434
94	583	3	3.4305123876363806
94	588	4	2.0
94	603	4	4.490664987053069
94	616	4	3.6429217820352355
94	624	2	3.3822834841628953
94	625	4	2.98562439825424
94	644	5	3.539649732385787
94	646	5	2.4963528147797724
94	650	5	3.6707450226244336
94	651	5	2.834698679441427
94	652	4	4.041374393253806
94	655	4	1.9025384616934098
94	657	5	4.360854912734325
94	674	3	3.081001432880844
94	684	4	3.0
94	685	4	1.5989843937271413
94	693	4	3.7940481900452485
94	696	4	3.3015142533936648
94	700	2	2.8595562114356228
94	715	4	2.956875046128136
94	720	1	3.2295057063851185
94	723	3	2.7570447598157823
94	727	5	4.0
94	731	3	3.3258318712596693
94	738	2	2.5327371518635418
94	742	3	3.782529789581615
94	744	4	3.3518551168301034
94	765	3	3.5745470360313494
94	768	3	3.357283484162896
94	783	2	2.7874558979559994
94	789	4	3.8322834841628963
94	792	4	3.858089935775799
94	806	4	3.493394595274007
94	810	3	3.1045057063851185
94	820	1	2.932283484162896
94	824	4	2.8890402409196523
94	829	2	3.048504482358302
94	860	2	2.5868289387083503
94	921	5	2.8306765935404288
94	942	4	3.251890728002062
95	1	5	4.0
95	2	2	3.1366788140734
95	3	1	3.3092125748548935
95	7	5	3.753772035726882
95	14	5	3.6890449115063477
95	15	4	3.7514711139720833
95	24	3	4.836499622190074
95	26	3	3.1904930667596374
95	32	1	3.8243612076617293
95	33	3	3.9520697177120367
95	43	2	3.0557264331210194
95	48	4	3.98709230102362
95	64	5	4.372766791865413
95	68	4	3.448678535309385
95	69	5	3.482959269127778
95	79	4	4.437749266990784
95	83	5	3.9914407188353045
95	88	4	4.415710644301237
95	90	2	4.539816454508006
95	96	4	3.947393099787685
95	101	1	3.290001010029012
95	111	4	3.246117163864619
95	117	4	4.070229735381375
95	128	3	3.899362933602442
95	132	3	4.000726433121018
95	135	3	3.7492595706540515
95	137	3	4.364875710656338
95	142	4	4.087980727180809
95	143	4	3.479450497197953
95	151	4	4.333436844470197
95	161	3	3.4008131383233304
95	172	4	3.3092125748548935
95	173	5	4.143696357933049
95	174	5	4.202819456376833
95	176	3	3.902629087988275
95	178	5	5.0
95	181	4	3.967574774353247
95	185	3	4.146950079159395
95	191	5	4.309212574854893
95	202	4	3.1372425266137305
95	204	5	3.7643906930488167
95	211	3	3.670894579521658
95	226	4	3.281484008878594
95	229	3	3.022890612225497
95	232	4	3.160854638249224
95	233	4	5.0
95	239	3	3.488513318366921
95	241	3	3.4992046939905843
95	265	3	3.2467403264901784
95	286	5	5.0
95	289	2	2.8755281167813798
95	328	5	3.8533006089302355
95	357	4	4.260488337882924
95	366	4	4.679541308425165
95	371	2	3.1837966085596157
95	378	4	4.0
95	385	4	3.5926311950257808
95	393	5	4.0
95	395	3	4.111482686095167
95	402	3	5.0
95	403	1	3.897352525951932
95	404	5	3.5359733467012657
95	416	4	3.0
95	417	3	5.0
95	422	2	2.819362796757383
95	432	3	3.7805439513691943
95	443	3	3.749114862873085
95	445	4	2.1992399608907376
95	471	5	4.0
95	474	4	4.1808919960349264
95	483	3	4.39675207414666
95	496	4	4.045200117331545
95	498	3	3.5687792162734726
95	505	3	4.0
95	510	4	3.8864195024279495
95	514	2	4.0
95	518	4	3.8740487962529953
95	523	4	4.0
95	527	4	3.4515773546334145
95	546	2	3.0134187408133264
95	550	4	3.201628072465281
95	554	3	4.0
95	560	1	2.6925685383841773
95	568	4	3.5793219387389965
95	573	1	2.9172648946594806
95	588	3	4.0
95	591	5	4.010166668848471
95	622	4	4.0
95	625	4	3.0
95	627	4	3.1303296077241938
95	636	1	4.57608695652174
95	651	5	3.594926860569179
95	655	4	2.70018501791494
95	657	5	4.184297861692448
95	660	5	2.0
95	674	2	2.904444381838968
95	675	2	4.015094927796071
95	683	4	2.2121366895312753
95	699	2	3.0
95	712	2	4.0
95	716	3	4.0
95	720	2	3.0529486553432412
95	728	3	3.8581979131641826
95	736	4	3.3000608677788557
95	737	3	2.9965427596516316
95	742	4	3.6059727385397387
95	747	5	3.0
95	768	1	3.1807264331210194
95	787	2	3.4001708775654635
95	791	3	4.080233195741051
95	843	4	2.0
95	862	1	4.667048400864322
95	878	1	2.7157264331210187
96	1	5	4.61460039164491
96	8	5	3.0
96	23	5	4.0
96	50	5	5.081154132231404
96	64	5	5.138690358744395
96	79	4	4.603328977135711
96	87	4	4.730995794392523
96	91	5	4.323344915254237
96	96	4	4.7133166666666675
96	100	5	4.83051075949367
96	153	4	4.452614467005077
96	156	4	4.244999854940533
96	170	5	4.84665
96	173	3	4.909619924812031
96	176	4	4.668552654867257
96	198	5	4.0
96	435	3	5.0
96	474	4	4.0
96	478	2	2.0
96	479	4	4.0
96	483	5	5.162675641025642
96	484	5	5.0
96	519	4	4.034145853601383
96	525	2	4.641004838709678
96	645	5	3.0
96	673	4	4.191346969696969
97	7	5	5.0
97	28	5	4.348483976833977
97	32	5	3.7242357896015275
97	50	5	4.802582703659976
97	79	5	4.3376238489305825
97	89	5	4.590400000000001
97	97	5	3.4884138502289197
97	98	4	4.069620279746367
97	115	5	4.248764023635138
97	168	4	4.503684632034632
97	174	4	4.6901715946843865
97	192	1	4.575731632653062
97	194	3	3.0
97	202	5	3.0371171085535305
97	222	5	4.079132993197279
97	228	5	3.0662300139375502
97	357	5	4.747840476190476
97	428	4	4.185652828854314
97	429	4	3.5762866194435836
97	430	5	4.493711482820977
97	432	4	4.267896089676746
97	435	4	3.722174744007911
97	466	3	3.8821029616724743
97	482	5	4.433177581329561
97	484	3	5.0
97	655	5	3.0
97	661	5	4.0
97	670	5	3.49381783276094
98	47	4	3.990880769230769
98	70	3	4.033518686868687
98	116	5	4.1718927184466015
98	163	3	3.860538888888889
98	173	1	4.534619924812031
98	209	2	4.2526902684563765
98	321	3	3.4577611111111106
98	517	5	4.09665
98	655	3	4.0
98	745	3	5.0
98	938	3	3.179983333333334
99	3	3	3.1801045718224255
99	4	5	4.574976349917516
99	7	4	5.0
99	11	5	3.973725702075702
99	12	5	4.520547916196495
99	50	5	4.481947783025056
99	56	5	3.800269384585678
99	66	3	3.5888804372589482
99	69	4	3.3701076067236846
99	79	4	4.308795763392906
99	100	5	4.231304410287322
99	107	3	3.6375951659451657
99	111	1	3.1332655014605266
99	118	2	4.811332601607093
99	123	3	3.3856015455304926
99	124	2	4.190011218361219
99	168	5	4.183049711399711
99	181	5	4.134291992025879
99	182	4	4.065946475652408
99	196	4	2.8713607395557657
99	203	4	2.9059927741878
99	204	4	3.931107910721449
99	232	4	3.3275718559218563
99	237	5	3.827945268916628
99	245	3	3.2778840653014227
99	246	3	4.019350867288496
99	255	3	2.1115263710257444
99	258	5	3.945826735370765
99	265	3	3.133888664086086
99	268	3	3.1233268273647097
99	273	5	3.7127116885976847
99	274	1	4.183221541559256
99	288	4	3.567456438517435
99	312	2	4.947634228516582
99	322	3	3.210678944911298
99	328	4	3.7163145083275957
99	331	3	3.703088812083973
99	338	4	4.303131798691638
99	346	4	3.8147513431013436
99	354	2	3.734135698945031
99	363	4	2.7695024743230623
99	369	4	4.170818815056721
99	402	4	3.573571470342523
99	403	4	3.7679471740940618
99	406	3	2.65369365079365
99	409	2	3.3147513431013436
99	410	5	3.2670610935615563
99	413	3	2.8367293650793655
99	421	3	3.780671498894916
99	472	3	3.0
99	508	4	3.7067810001912416
99	546	4	3.1801359584859585
99	597	4	3.2730460604322054
99	628	4	4.336969205164231
99	676	4	3.690495095483533
99	682	2	3.188233124477861
99	685	3	2.230104571822426
99	694	1	4.150221428571429
99	741	3	2.8182195155187646
99	742	5	3.77268995621237
99	748	4	3.24353740079365
99	762	2	3.6279381562881556
99	827	3	3.4301045718224255
99	871	2	2.380508166922683
99	873	1	3.136528157835904
99	895	3	3.8733977985406436
99	926	3	3.480104571822426
100	266	2	5.0
100	268	3	3.0
100	288	2	5.0
100	289	3	3.1604736818556978
100	292	2	4.6741105253662925
100	302	4	2.7631127734692402
100	313	5	3.7826502123593113
100	316	5	4.0
100	321	1	2.612172875816993
100	323	3	4.22098762003387
100	333	3	4.0
100	340	3	4.640922083682702
100	342	3	4.003499566697136
100	344	4	5.0
100	348	3	2.7391570028011203
100	354	2	5.0
100	355	4	4.67573003719845
100	689	3	4.3273990106227735
100	691	4	4.832929521549366
100	750	4	3.3822498835177632
100	752	4	2.855900474383302
100	905	3	4.0
101	24	4	4.323614819998076
101	50	4	3.8311541322314047
101	109	2	3.312162521011959
101	118	3	4.438916854007184
101	121	4	3.507406691102685
101	122	1	3.8200965959034887
101	123	2	2.7348078947368424
101	222	3	4.0
101	237	5	3.1771516181229766
101	252	3	4.336816045775519
101	281	2	2.6220924778761066
101	282	3	3.209626536628665
101	284	4	3.4167693937715224
101	304	3	2.9861608458844016
101	369	2	3.800001384405909
101	405	4	1.0
101	471	3	3.2899387390485715
101	596	3	3.3721062949098903
101	756	3	2.4150462264150945
101	815	3	2.7590063218390806
101	829	3	3.3101783941441076
101	840	3	2.087034615384615
101	928	2	4.522042849756993
102	5	3	2.515280594556978
102	47	2	2.678380769230769
102	50	4	3.3936541322314047
102	62	3	2.2941499999999997
102	66	3	3.5888804372589482
102	67	1	2.9729775384426684
102	70	3	2.7210186868686868
102	79	2	3.6924407166609914
102	83	3	3.0698642857142855
102	89	4	3.1814714285714287
102	94	2	3.3336039308620724
102	96	3	3.025816666666667
102	98	4	3.423679758076892
102	99	2	2.7473852941176466
102	101	4	2.5441141151211304
102	102	3	2.131861841989596
102	118	3	4.193546483636814
102	121	3	3.2620363207323146
102	144	3	2.8854320512820517
102	161	2	2.4792367052023123
102	163	2	2.548038888888889
102	164	3	3.6054931709583014
102	167	2	1.946430701754386
102	173	3	3.2221199248120302
102	176	3	2.981052654867257
102	181	2	3.045998341232228
102	183	4	3.0251813901345286
102	184	2	2.410494086021506
102	186	4	2.8687296750580327
102	195	4	2.7514727965561976
102	202	4	2.39214497610445
102	208	4	3.0065247412482963
102	217	2	2.6861601086365385
102	222	3	2.0
102	233	3	3.965303336158717
102	239	3	2.566936885245901
102	248	3	2.7167614802841427
102	264	2	3.7488719814028375
102	271	2	2.635092319144121
102	286	3	2.675902577319588
102	298	3	3.6996590832313827
102	300	3	2.6904
102	302	3	1.7792520139755696
102	307	4	2.518226433121019
102	313	3	3.0
102	322	3	2.1223852941176466
102	326	3	2.3586533112582777
102	350	3	3.9406392012824907
102	358	3	1.6448370229007634
102	363	2	1.6812088235294111
102	385	3	2.6710547619047618
102	391	2	1.700816666666666
102	393	3	2.4240871069182393
102	399	2	3.0
102	403	3	3.1509223533197903
102	405	2	1.0
102	418	3	2.576703191489361
102	432	3	2.8589675182481753
102	443	3	2.827538429752066
102	444	1	1.7777397435897435
102	445	2	1.450838195813215
102	448	3	2.4111991803278694
102	502	3	2.647786363636363
102	510	4	2.9648430693069305
102	515	1	2.2792520139755696
102	524	3	3.2285944444444445
102	530	3	3.03415
102	554	2	3.127882836306622
102	559	3	3.142813955565403
102	565	2	4.148377795959479
102	568	2	2.6577455056179775
102	576	2	3.017699271623381
102	577	3	4.0
102	578	2	2.245417605633803
102	588	4	2.8341499999999997
102	597	3	2.184752409638554
102	625	3	2.9962303139259947
102	629	3	3.5720011607438984
102	635	2	1.7183605263157893
102	636	3	3.875
102	663	3	2.888316666666666
102	675	3	3.270138519199471
102	685	3	1.6142561662582942
102	686	3	4.174117512554436
102	689	3	3.3147971157361513
102	720	2	2.1313722222222222
102	732	3	2.719081506849315
102	734	2	3.1688093031420355
102	746	2	2.6537152173913046
102	748	3	2.15524375
102	768	2	2.2591499999999995
102	797	2	2.208477167881692
102	809	3	3.0142561662582947
102	810	2	2.0063722222222222
102	823	3	4.0
102	827	2	2.8142561662582946
102	831	2	3.081759791315532
102	840	2	1.6495346153846149
102	866	2	2.338497826086957
102	930	2	1.7882483606557371
103	24	4	3.203244449627705
103	50	5	4.231154132231405
103	69	3	2.141094119238727
103	96	4	3.8633166666666665
103	117	4	2.4471539158270725
103	121	3	2.3870363207323146
103	126	5	3.6742815789473684
103	127	4	2.8676819582034807
103	144	4	3.722932051282051
103	222	3	3.507704421768707
103	234	3	3.6331178899082572
103	300	3	3.5279000000000003
103	471	4	2.1695683686782012
103	527	5	1.8754903981116737
104	7	3	3.0633463962566565
104	25	3	2.7155172438672435
104	100	4	3.374161553144464
104	117	2	1.8638205824937397
104	122	3	2.1163928921997854
104	147	3	2.465280719075079
104	150	5	1.9059228329249611
104	235	2	2.1014589857411887
104	245	2	2.420741208158565
104	248	2	1.2584281469508098
104	249	3	2.4886017645245793
104	269	5	3.1859357142857134
104	282	3	1.5059228329249608
104	283	4	2.1732528574624794
104	285	4	3.509745238095238
104	287	2	2.8554647280770236
104	288	2	2.7103135813745785
104	293	3	3.0947581579918793
104	299	3	2.1273697591680345
104	300	3	2.9215507936507934
104	301	2	1.6911342944688112
104	312	3	3.071743446426991
104	324	1	2.4875230158730157
104	325	1	1.8351932667690725
104	327	2	2.639401513075254
104	331	3	2.8459459549411164
104	342	3	1.5254535675517105
104	346	3	2.957608485958486
104	347	2	2.819846248196248
104	354	3	1.6528068921729901
104	411	1	2.2253007936507934
104	412	3	1.7319674603174602
104	475	4	1.696297680702205
104	544	3	2.475827109440267
104	546	1	2.322993101343101
104	713	3	1.072589499591628
104	744	1	1.9082480936704236
104	751	4	1.696318207380828
104	756	2	2.208697020065887
104	823	1	2.0717524065540194
104	827	2	1.3559228329249613
105	258	5	3.6075330845771147
105	268	4	1.921776217504348
105	272	4	3.3311301714228976
105	286	4	3.425902577319588
105	307	2	3.268226433121019
105	333	3	2.272411159723833
105	752	3	3.13898870967742
106	1	4	4.0
106	8	4	2.6616594213829776
106	15	3	3.9816803951367787
106	22	4	2.7150073854756687
106	45	3	2.796360362312709
106	48	3	3.0702484817384104
106	64	4	4.60297607303011
106	69	4	2.7985015266461355
106	77	4	3.444556403940887
106	86	3	2.9880175719669935
106	88	3	3.496411069442671
106	97	5	2.6698597191747884
106	107	4	3.701087229437229
106	165	5	3.332394519362795
106	194	5	4.233554761904761
106	196	5	2.2997546594782152
106	213	4	4.0
106	223	4	4.33139025974026
106	273	3	2.90550197853358
106	285	4	4.430380158730159
106	286	4	3.8276882916053014
106	313	4	4.467524161939144
106	435	3	2.8898007137932247
106	526	4	4.035935714285715
106	582	4	3.7974465056526205
106	584	4	3.6859357142857143
106	660	4	2.0
106	684	4	2.90150961570891
106	692	3	2.594514463713588
106	699	4	3.0
106	703	4	2.802866136062489
106	778	4	2.444815616576169
106	828	2	2.4228572762665315
106	923	4	4.2748246031746024
107	258	4	3.064263853807883
107	269	5	3.161515689865689
107	271	2	1.0
107	300	1	2.897130769230769
107	302	4	2.1694035291270852
107	305	4	2.8144101809954747
107	321	2	2.3519918803418807
107	333	3	3.22089600820868
107	340	5	4.025064002261266
108	10	5	3.544495096485439
108	13	3	3.293862467076383
108	14	5	3.1660577957337614
108	21	3	1.9846258743998142
108	50	4	4.2429188381137575
108	100	4	3.992275465376023
108	121	3	3.082765029944682
108	125	3	3.4440207664884137
108	137	5	3.4409758293951844
108	181	3	1.0
108	237	3	3.58891632400533
108	275	5	2.4286903780207845
108	282	3	2.785422998784186
108	290	4	2.7572436752097884
108	471	2	2.86270523474631
108	515	5	2.095428484563805
109	1	4	5.0
109	4	2	4.330710123080597
109	5	3	2.8610386578249614
109	7	4	3.769695602605863
109	8	3	3.22425201397557
109	9	3	3.804983333333334
109	31	4	3.832279233911421
109	42	1	3.521890426353757
109	58	4	3.60933115942029
109	62	3	3.2316499999999997
109	68	3	3.0798288697416742
109	69	4	3.361094119238728
109	89	4	4.118971428571429
109	90	3	4.168654805268252
109	91	4	3.573344915254237
109	94	4	3.7104078876384436
109	96	5	3.963316666666667
109	97	3	3.2324523117673816
109	100	4	4.08051075949367
109	101	1	2.9204380282660973
109	117	5	3.6954876015532676
109	121	5	3.637642200915698
109	127	2	4.088170297418301
109	131	1	3.9748218635345056
109	147	4	4.267804517099826
109	154	2	3.648573076923076
109	157	4	3.6585186868686868
109	158	1	3.816377605337323
109	159	4	3.107452469135802
109	162	2	3.303883117541201
109	172	5	2.938458114235995
109	176	5	3.918552654867257
109	178	3	3.6858560212187528
109	183	5	3.9626813901345286
109	195	5	3.0
109	196	4	2.8623472520708075
109	200	2	3.753468181818181
109	204	4	3.7803142599277977
109	214	1	3.3164775862068967
109	215	3	3.6423086826347304
109	218	4	3.5811942344979406
109	223	4	4.117104545454545
109	230	5	3.8780927889005907
109	237	4	3.6771516181229766
109	245	3	3.1270904145077725
109	248	2	3.096523511285251
109	252	5	4.4671212559600555
109	258	5	3.7950330845771147
109	278	3	4.105124780902662
109	281	2	3.1220924778761066
109	291	3	3.747844657702759
109	294	4	3.3959695472064864
109	295	4	4.0
109	318	4	4.4611014767932495
109	322	2	3.0598852941176466
109	356	4	3.405124780902662
109	357	2	4.276411904761904
109	380	5	2.0
109	388	5	3.380071359386429
109	392	3	4.036998126673954
109	393	4	3.0
109	402	4	3.4227778195488727
109	409	2	3.1639576923076924
109	423	4	3.450032561907681
109	441	2	2.543078571428571
109	472	2	4.0
109	475	1	3.529851863849133
109	520	5	4.0706599009900994
109	546	3	5.0
109	550	5	3.2175516393442627
109	552	2	2.78415
109	559	3	3.519792855943675
109	566	4	2.5563987799968846
109	588	4	3.7716499999999997
109	627	5	3.146253174603174
109	631	3	3.0384581142359948
109	665	5	4.0
109	672	2	4.0
109	742	5	1.0
109	762	3	3.4771445054945054
109	796	3	3.0750982758620693
109	797	3	2.5836980176952866
109	820	3	2.7716499999999997
109	823	3	2.778101612903226
109	845	4	3.067490372300511
109	849	2	4.493817231366875
109	866	4	3.275997826086957
109	930	3	2.725748360655737
109	931	2	2.2443772727272733
110	11	4	3.408297904940588
110	22	4	2.3326183488772663
110	28	4	3.4624212590639423
110	38	3	2.6208456408925787
110	68	2	2.140273717381034
110	77	4	2.8156365433137096
110	79	4	3.1317438929841486
110	82	4	3.297400469043152
110	188	4	3.2487451769668074
110	195	2	2.1635358765484827
110	202	2	1.8286283464526838
110	204	3	3.365680113586334
110	212	1	3.182015853658537
110	232	3	2.7621440587867414
110	233	4	3.396852400798091
110	245	3	2.7124562681663087
110	300	3	3.213265853658537
110	301	2	2.5847737622833242
110	307	4	3.041092286779555
110	327	3	2.931116573082997
110	332	3	3.057015853658537
110	367	3	3.109214221931183
110	384	2	2.2173932121491027
110	423	4	2.5108583846890036
110	540	3	2.5760736230726766
110	550	3	2.802917493002799
110	568	3	3.1806113592765146
110	575	3	1.973682520325203
110	578	3	2.768283459292339
110	658	3	3.0493235459662293
110	682	4	2.6228053273427476
110	688	1	3.5475853473089023
110	715	2	2.3964624945925
110	732	3	3.241947360507852
110	734	2	2.6045233716532423
110	748	3	2.678109603658537
110	751	3	2.584863659235478
110	759	3	3.0355615198429033
110	779	3	2.147924944567627
110	783	3	2.21218826745164
110	790	4	2.3262466228893053
110	791	2	2.7720156065391905
110	794	3	3.209404338880114
110	806	3	2.9181269647696477
111	242	4	4.0
111	269	5	1.0
111	272	3	4.27244310947184
111	301	4	1.0
111	313	4	4.253238447653429
111	326	3	3.2961533112582777
111	328	4	3.4481012541387233
111	333	4	3.3343880242381623
111	340	4	3.998694261317129
111	887	3	5.0
111	896	2	2.9062517457776433
112	286	4	4.030069243986254
112	289	5	1.5523814536082514
112	300	4	4.044566666666666
112	302	4	1.250908017344314
112	303	4	4.106498484848485
112	306	5	2.2573612897668736
112	307	4	3.872393099787686
112	312	5	3.842985659441356
112	316	5	2.0811268375848404
112	322	4	3.4765519607843136
112	325	1	2.958209139784946
112	327	1	3.7624173860911267
112	331	4	3.968961827956989
112	347	1	3.9428621212121207
112	354	3	2.50237390422247
112	678	3	3.2361427536231884
112	689	4	2.6681384390243217
112	748	3	3.509410416666666
112	750	4	4.2695047854785475
112	754	4	2.309488056246473
112	903	1	2.6790385467433375
113	100	4	4.386962372396896
113	126	5	4.0807331918505945
113	242	2	4.278101612903226
113	246	5	4.175008829398072
113	262	2	4.005374340175953
113	277	3	3.7011785359801492
113	286	4	3.919854190222814
113	294	4	3.7839313510982615
113	319	2	3.567756785317019
113	321	3	3.3892127240143366
113	322	3	3.3663369070208726
113	324	2	3.500323835125448
113	326	5	3.6026049241615037
113	327	5	3.6522023323276858
113	329	3	3.6992753876926034
113	508	4	3.8624389623008164
113	595	5	3.3316730414746547
113	678	2	3.1259276998597474
114	96	3	4.092946296296297
114	100	5	4.2101403891233
114	157	2	3.7881483164983165
114	175	5	4.639983197663969
114	179	5	3.7316289620983043
114	182	3	4.044782454488386
114	183	5	4.092311019764159
114	186	3	4.109649050153527
114	191	3	4.818585483837434
114	195	4	3.984945124596607
114	204	3	3.9099438895574274
114	210	3	4.0
114	269	4	4.021914550264551
114	482	4	4.091378639530619
114	496	4	4.1907533138401565
114	505	3	4.214970678503684
114	507	3	5.534316898634541
114	520	3	4.200289530619729
114	640	2	5.061393676964906
114	654	3	5.0
115	8	5	3.450908017344314
115	9	5	4.345799659863946
115	11	4	4.363748377812664
115	12	5	4.910570591933457
115	20	3	3.984164439738159
115	22	3	3.423118125290162
115	32	5	3.578488495899103
115	50	5	4.871970458762018
115	69	1	3.5877501226074715
115	77	2	3.7710870161857843
115	82	4	4.252850941915227
115	89	5	4.659787755102041
115	92	4	4.142095956160242
115	93	3	3.0679124348092937
115	127	5	4.219560517021543
115	172	4	3.0836117084496926
115	178	5	3.8158196181295767
115	181	4	4.524314667762841
115	187	5	4.362017732580126
115	228	4	2.94075456559255
115	234	5	4.273934216438869
115	265	2	3.020653369968439
